experiment,time,base_x,base_y,base_yaw,base_vx,base_vy,base_yaw_rate,payload_x,payload_y,payload_z,payload_rel_x,payload_rel_y,payload_rel_z,payload_disp_x,payload_disp_y,payload_disp_z,x_des,y_des,yaw_des,tracking_error,lateral_error,yaw_error,ctrl_x,ctrl_y,ctrl_yaw
free_payload,0.032000000000000015,0.00022407910491284688,0.00010071704447475673,0.0008627061963384625,0.013389909821584231,0.00664618917363923,0.048293886926442126,0.12012392913192917,0.050139178174590425,0.8043343537788217,0.11992662984665949,0.05005175350846295,0.6543343537788217,-7.337015334051011e-05,5.175350846294696e-05,0.054334353778821676,0.01920000000000001,0.01130854294950187,0.532189980276932,0.022038623716874935,0.011207825905027113,0.5313272740805934,21.22902787088181,12.545494470751562,12.961370521290265
free_payload,0.034000000000000016,0.0002527212309840924,0.00011511014827912547,0.0009650599721096663,0.014321063035622743,0.00719655190218437,0.051176887885601874,0.12013473174728413,0.05015129899678946,0.808001563084665,0.11991065264237129,0.0500505819523147,0.658001563084665,-8.934735762870794e-05,5.058195231470025e-05,0.058001563084664975,0.02040000000000001,0.012015163821173588,0.5321721753255896,0.0233992333039826,0.011900053672894463,0.5312071153534799,21.2375103875726,12.549999951069738,12.937939717150572
free_payload,0.03600000000000002,0.0002832262381231523,0.00013060426986688439,0.0010731679179026648,0.015252503569529959,0.007747060793879461,0.05405397289649925,0.1201455343626391,0.050163419818988496,0.8116295323905083,0.11989281313165501,0.05004830967070937,0.6616295323905083,-0.00010718686834498836,4.830967070936637e-05,0.06162953239050828,0.02160000000000001,0.01272175504662297,0.5321532911423644,0.02475766389419743,0.012591150776756085,0.531080123224462,21.24591755066876,12.554430125586144,12.914373029423492
free_payload,0.03800000000000002,0.0003155946943117279,0.00014719969493086173,0.0011870181438898735,0.016184228094287798,0.00829771253198867,0.05692511299360438,0.12015633697799406,0.05017554064118753,0.8152182616963516,0.1198731107398709,0.050044936371320646,0.6652182616963516,-0.00012688926012908996,4.4936371320643265e-05,0.06521826169635159,0.02280000000000001,0.013428314882406407,0.5321333277018753,0.026113913965038964,0.013281115187475545,0.5309463095579856,21.25424945673214,12.558785040533573,12.890670923390488
free_payload,0.04000000000000002,0.0003498271608825535,0.00016489670253507584,0.0013065987025340786,0.01711623328541281,0.008848503802107048,0.059790279322102576,0.12016713959334903,0.05018766146338657,0.8187677510021949,0.11985154489903731,0.0500404617684557,0.6687677510021949,-0.00014845510096268832,4.046176845570043e-05,0.0687677510021949,0.02400000000000001,0.014134841585157739,0.5321122849772947,0.0274679820034826,0.013969944882622662,0.5308056862747605,21.262506202399017,12.56306474237374,12.866833865083981
free_payload,0.04200000000000002,0.00038592419252847157,0.00018369556511941656,0.001431897588810151,0.01804851582295902,0.00939943129217036,0.06264944313803616,0.120177942208704,0.0501997822855856,0.8222780003080382,0.11982811504782144,0.050034885583050526,0.6722780003080382,-0.00017188495217855537,3.488558305052292e-05,0.07227800030803821,0.025200000000000014,0.014841333411592564,0.5320901629403508,0.02881986650588976,0.014657637846473148,0.5306582653515406,21.270687884379665,12.567269277796937,12.8428623212812
free_payload,0.044000000000000025,0.00042388633731151314,0.00020359654850434636,0.0015629027404270408,0.01898107239152078,0.009950491692464898,0.06550257580844489,0.12018874482405896,0.05021190310778464,0.8257490096138815,0.11980282063153048,0.05002820754266522,0.6757490096138815,-0.00019717936846951056,2.820754266522063e-05,0.07574900961388153,0.026400000000000014,0.015547788618512533,0.5320669615613277,0.03016956597795557,0.015344192070008186,0.5305040588209007,21.27879459945794,12.57139869372165,12.818756759497873
free_payload,0.04600000000000003,0.0004637141366719842,0.0002245999118956209,0.0016996020380500505,0.01991389968023555,0.010501681695637276,0.06834964881150482,0.12019954743941393,0.05022402392998367,0.8291807789197249,0.11977566110210242,0.05002042738147933,0.6791807789197248,-0.00022433889789758021,2.042738147932377e-05,0.07918077891972486,0.027600000000000017,0.016254205462809642,0.5320426808090661,0.0315170789346689,0.01602960555091402,0.5303430787710162,21.28682644449087,12.575453037294201,12.794517647982003
free_payload,0.04800000000000003,0.0005054081254375576,0.0002467059078890293,0.0018419833055233824,0.020846994382786727,0.011052997996704207,0.07119063373666595,0.12021035005476889,0.05023614475218271,0.8325733082255682,0.11974663591809691,0.05001154484028709,0.6825733082255682,-0.00025336408190308746,1.154484028708519e-05,0.08257330822556819,0.028800000000000017,0.016960582201470554,0.5320173206509647,0.03286240390028097,0.016713876293581526,0.5301753373454412,21.294783516408234,12.579432355888411,12.77014545570765
free_payload,0.05000000000000003,0.0005489688318323704,0.00026991478247515385,0.001990034310092959,0.0217803531974064,0.011604437293062271,0.07402550228478826,0.12022115267012386,0.050248265574381744,0.8359265975314115,0.1197157445446863,0.050001559666492716,0.6859265975314115,-0.00028425545531370056,1.5596664927133852e-06,0.08592659753141152,0.030000000000000016,0.017666917091580886,0.531990881052981,0.034205539408280236,0.017397002309105732,0.530000846742888,21.302665912212152,12.583336697105208,12.745640652368646
